url,retweet_count,quote_tweet_count,like_count
https://twitter.com/Ashertae/status/1317321104382337025?s=19,11.7K,135,"3,017"
https://twitter.com/Ashleyddaoo94/status/1317119552933646337,23,0,3
https://twitter.com/AsiaElects/status/1230782473312833538,12,4,29
https://twitter.com/AsiaNews_FR/status/1331563191529181184,82,5,43
https://twitter.com/Asiras_Etav/status/1317371349380165632,45.3K,80,"3,910"
https://twitter.com/AskTMW/status/1331625248530239490,"2,090",37,435
https://twitter.com/Aslmbdl/status/1307357110145970176,745,6,306
https://twitter.com/Asp37743950/status/1284675120217247744,3,0,0
https://twitter.com/AssNichar/status/1269146289465368580,4,2,3
https://twitter.com/Assanai_P/status/1307424061685817345,254,11,15
https://twitter.com/Assanai_P/status/1307459124104364032,38,0,13
https://twitter.com/Assanai_P/status/1307463762249613312,14,0,0
https://twitter.com/AsumaKimiko/status/1317073845027708928,794,5,133
https://twitter.com/Asxxr4/status/1317104220445626371,8,0,2
https://twitter.com/AtchaBbl/status/1317449115911909377,10.5K,17,"2,283"
https://twitter.com/Athenanini/status/1234843168543105024,1,1,2
https://twitter.com/Atikan87538465/status/1317401384849788934,141,4,131
https://twitter.com/Atjima11618244/status/1317069081409826816,0,1,0
https://twitter.com/AtkAom/status/1284625556118499329,4,0,0
https://twitter.com/Atompakon/status/1317108670476345344,22.9K,57,"4,770"
https://twitter.com/Atompakon/status/1317373528941883392,282,2,133
https://twitter.com/Atompakon/status/1317400345237102592,"4,066",16,"1,345"
https://twitter.com/Atompakon/status/1317438554415398912,619,3,236
https://twitter.com/Attaponbuapat/status/1331159294448832513,"1,285",38,759
https://twitter.com/Attaponbuapat/status/1331472358075289600,324,11,398
https://twitter.com/Atthachai_W/status/1307265801531973633,139,3,80
https://twitter.com/Atthachai_W/status/1307328823763980292,122,2,87
https://twitter.com/Atthachai_W/status/1307355665216622593,10.8K,57,"1,644"
https://twitter.com/Atthachai_W/status/1307393848495071232,159,2,16
https://twitter.com/Atthachai_W/status/1307562086772269058,"1,230",6,440
https://twitter.com/Atthachai_W/status/1316801663143833600,37.6K,198,10.6K
https://twitter.com/AtthaphanP/status/1317121498704850946,25.5K,791,59.8K
https://twitter.com/AtthaphanP/status/1317121498704850946?s=19,25.5K,791,59.8K
https://twitter.com/Aude98414444/status/1295673741427474432,3,1,3
https://twitter.com/Audiintanoo/status/1317104124312186880,1,1,0
https://twitter.com/AuengKRz/status/1284699454151340033,22,1,3
https://twitter.com/Auglee100/status/1317423017631174656,22,3,4
https://twitter.com/August9__/status/1307317038008823809,270,5,114
https://twitter.com/August_sonteen/status/1187210436497698816,"1,281",7,413
https://twitter.com/August_sonteen/status/1241395602174259201,"7,190",11,"2,980"
https://twitter.com/AuiAhuii/status/1284796846582292480,2,2,0
https://twitter.com/AuiAhuii/status/1317078993124741121,1,1,1
https://twitter.com/Aum_ikon7/status/1230817802249834496,"3,934",39,"1,553"
https://twitter.com/Aun_Sanit1236/status/1284795718381654016,"2,387",7,348
https://twitter.com/Auncerr/status/1317417247460052993,0,1,1
https://twitter.com/Aunchit1996/status/1307363549543505920,546,6,111
https://twitter.com/Aunfallow33/status/1317166256714256384,57,3,9
https://twitter.com/AungRd/status/1317724609903534084,"9,638",102,"4,201"
https://twitter.com/Aung_zi/status/1317435485107544064,75.3K,709,25K
https://twitter.com/Aung_zi/status/1317435485107544064?s=09,75.3K,709,25K
https://twitter.com/Aung_zi/status/1317435485107544064?s=19,75.3K,709,25K
https://twitter.com/Aungaeii/status/1317093705581355009,157,3,37
https://twitter.com/AungainggA/status/1269099938513694720,0,1,2
https://twitter.com/Aungkan19968097/status/1317393462983979008,5,0,3
https://twitter.com/Aunlism/status/1318003673281093632,52.6K,640,12.3K
https://twitter.com/Aunnaiwaa/status/1317432987785424896,8,3,2
https://twitter.com/Aunny020/status/1317464361070309377,31,2,4
https://twitter.com/Aunny020/status/1317466082198745091,12,0,4
https://twitter.com/Aura_Forestsee/status/1268894455282663424,7,2,15
https://twitter.com/Aura_Forestsee/status/1284496701466673153,"1,046",9,249
https://twitter.com/Aura_Forestsee/status/1284701101107773440,11,0,0
https://twitter.com/Aura_Forestsee/status/1284781337400860672,148,6,32
https://twitter.com/Aura_Forestsee/status/1288831341564289026,15,2,9
https://twitter.com/Aura_Forestsee/status/1307230871867371521,7,0,5
https://twitter.com/Aura_Forestsee/status/1307278908031602694,15,2,3
https://twitter.com/Aura_Forestsee/status/1307382288884195328,126,0,5
https://twitter.com/Aura_Forestsee/status/1331427002524389378,285,10,133
https://twitter.com/Aura_Forestsee/status/1331521916973113345,22,3,17
https://twitter.com/Aura_Forestsee/status/1331543638954840066,68,2,30
https://twitter.com/Aurora_GMM/status/1317122641912758272,"1,110",8,146
https://twitter.com/Aurora_XZ/status/1317456925060141057,666,5,390
https://twitter.com/Aurora_XZ/status/1317462260575514627,"4,708",13,"1,506"
https://twitter.com/Aurora_wuv/status/1316981347836071936,109,6,57
https://twitter.com/Ausanee39327703/status/1307375134802501632,0,1,0
https://twitter.com/AutoMizz/status/1284488576886071297,41.4K,"2,080",112.9K
https://twitter.com/Avargeline/status/1331432216526635008,67,7,17
https://twitter.com/Avatarforpolit1/status/1231472066957676545,0,1,0
https://twitter.com/Avella_Ace_245/status/1284650586286120961,9,0,2
https://twitter.com/AvengersNoAd/status/1284488532543721472,33,2,24
https://twitter.com/Avina74257870/status/1230833831634071554,"1,561",4,621
https://twitter.com/Avocado_85/status/1317082438191837185,17,0,5
https://twitter.com/Awa_iamflying/status/1284787342780194817,4,0,0
https://twitter.com/AwaseGamer_BTH/status/1317095327615250432,13,0,0
https://twitter.com/AwayPi/status/1307430632826363904,5,0,0
https://twitter.com/AwesomeKung/status/1284532218870849539,159,1,77
https://twitter.com/Awesome_ply/status/1317076186275618817,2,2,0
https://twitter.com/AworldAway5/status/1331559111842938881,15,1,50
https://twitter.com/Axzklufobia/status/1284796434185740289,6,1,4
https://twitter.com/AyameMay/status/1317076477783863298,19,0,0
https://twitter.com/AyeXx_OeiXx/status/1331631271160606722,9,2,0
https://twitter.com/AynRandPaulRyan/status/1317047885251268609,"4,956",397,27.8K
https://twitter.com/Ayuuko_SamA/status/1284803201070297094,0,1,0
https://twitter.com/Azalea_Yw/status/1317063568701878273,15,0,0
https://twitter.com/Azarashilll/status/1331630006288535553,11,0,6
https://twitter.com/Azelea55769338/status/1307516531182452737,"1,006",3,241
https://twitter.com/Azralle/status/1268904100902531074,5,1,0
https://twitter.com/Azralle/status/1317092336271118336,17,0,0
https://twitter.com/AztecaNoticias/status/1317126545413185536,13,2,24
https://twitter.com/Azul_BOTTH/status/1317408876875161600,22,0,23
https://twitter.com/B04B92/status/1317405048956125191,11,0,4
https://twitter.com/B08051005/status/1317114946287661056,9,0,3
https://twitter.com/B0TcAiQWjrIXW5o/status/1295947220722671618,730,12,142
https://twitter.com/B0TcAiQWjrIXW5o/status/1295947499111251974,83,5,28
https://twitter.com/B0TcAiQWjrIXW5o/status/1295947827546267648,"1,191",33,265
https://twitter.com/B127BBBEE/status/1317373443159961602,3,0,0
https://twitter.com/B1O15J/status/1294603355277336576,36.2K,162,"5,987"
https://twitter.com/B1O15J/status/1294874604880580608,346,3,39
https://twitter.com/B24762475/status/1230780036195602432,854,2,311
https://twitter.com/B24762475/status/1317496541360181249,"3,090",23,"1,089"
https://twitter.com/B2UTYFULI5HT/status/1307398204229480449,"1,983",50,244
https://twitter.com/B5n9FXz0kcIIqUS/status/1317088194924441601,1,1,1
https://twitter.com/B5n9FXz0kcIIqUS/status/1317258136202326018,6,0,3
https://twitter.com/BABYBOOM_ND/status/1284532388513505281,13,0,0
https://twitter.com/BABYJISUNG_TH/status/1317075504550170625,"1,888",11,134
https://twitter.com/BABYJISUNG_TH/status/1317343152315920384,"1,503",3,301
https://twitter.com/BABYJISUNG_TH/status/1317404271860576256,"1,123",23,171
https://twitter.com/BABYJISUNG_TH/status/1331626906974765056,"1,448",14,258
https://twitter.com/BABYMAiMM/status/1284479063562661888,"2,219",12,641
https://twitter.com/BABYMAiMM/status/1307436795424980992,1,1,0
https://twitter.com/BABYPARIPARI/status/1284445904762572800,17,0,2
https://twitter.com/BABYPINKDAN/status/1307586329551626240,7,0,4
https://twitter.com/BABYYEONJUNN/status/1317089253508014086,860,6,274
https://twitter.com/BACONbubblegumz/status/1284774419458490369,0,1,0
https://twitter.com/BAEBUNNY0329/status/1317353701305036802,213,2,21
https://twitter.com/BAEKHODIARY_TH/status/1284533704254058496,69,1,8
https://twitter.com/BAE_B23/status/1317085207099363334,218,8,39
https://twitter.com/BAIFERN455/status/1284752004951097345,3,0,0
https://twitter.com/BAITOEY_1A/status/1317383300596535301,10,2,3
https://twitter.com/BAMBAMANIIE_/status/1296031206933291013,47,1,13
https://twitter.com/BAMBAMANIIE_/status/1317115705951621121,12,0,13
https://twitter.com/BAMBAMMB2/status/1331623516702007297,4,0,4
https://twitter.com/BANGTANWorld_TH/status/1284557222396100608,356,3,81
https://twitter.com/BANGTANWorld_TH/status/1317336908268068864,"4,403",34,"1,132"
https://twitter.com/BANGTANWorld_TH/status/1317475818335989760,"3,251",16,622
https://twitter.com/BANKIVXCII/status/1317147397366050816,"4,297",52,"2,066"
https://twitter.com/BARXNxxx/status/1285019351364460544,13,0,6
https://twitter.com/BAS10MeV/status/1317105521380319232,"3,383",54,973
https://twitter.com/BAS10MeV/status/1317485143150321664,641,2,296
https://twitter.com/BAVAVA001/status/1231296527731060736,21,2,23
https://twitter.com/BAnuntadech/status/1317386374987743233,9,0,2
https://twitter.com/BB31_rtnpb/status/1317457572014641154,5,0,3
https://twitter.com/BBBAM1111/status/1317449291841949697,8,0,4
https://twitter.com/BBBEEBEE/status/1269444533328113665,2,1,1
https://twitter.com/BBBismine/status/1317378529000972289,189,0,26
https://twitter.com/BBCBreaking/status/1307103463147438081,"1,427",855,"3,759"
https://twitter.com/BBCBreaking/status/1307262278723604480,"2,016",346,"6,740"
https://twitter.com/BBCNewsAsia/status/1317027615186784256,23.5K,352,"4,458"
https://twitter.com/BBCNewsAsia/status/1317095613520072713,"2,408",38,"1,263"
https://twitter.com/BBCNewsAsia/status/1317486343451217923,"4,147",52,"1,279"
https://twitter.com/BBCNewsKorea_u/status/1316655136102547456,952,8,151
https://twitter.com/BBCWorld/status/1230820359261315072,252,11,176
https://twitter.com/BBCWorld/status/1270005060278378497,502,115,"2,314"
https://twitter.com/BBCWorld/status/1307251506916347904,857,26,705
https://twitter.com/BBCWorld/status/1307534658192670720,"1,640",20,"1,071"
https://twitter.com/BBCWorld/status/1317055592972849152,33K,423,"5,464"
https://twitter.com/BBCWorld/status/1317103149598068736,37.2K,621,14.1K
https://twitter.com/BBCWorld/status/1317103149598068736?s=19,37.2K,621,14.1K
https://twitter.com/BBCWorld/status/1317501976498884608,"2,700",73,"2,513"
https://twitter.com/BBCWorld/status/1317501976498884608?s=19,"2,700",73,"2,513"
https://twitter.com/BBCWorld/status/1317605265005568002,11.7K,178,"3,177"
https://twitter.com/BBCWorld/status/1331309524993630209,295,36,291
https://twitter.com/BBCWorld/status/1331443797839007744,175,49,451
https://twitter.com/BBCystalll/status/1284514113691856896,0,1,0
https://twitter.com/BBCystalll/status/1284569351052394496,3,0,2
https://twitter.com/BBCystalll/status/1317132449432809472,7,0,5
https://twitter.com/BBFERN11/status/1284497619239100418,"3,708",15,"1,215"
https://twitter.com/BBF_2021/status/1284487598627360769,71,0,23
https://twitter.com/BBISME3/status/1307302109587537921,"3,906",9,"1,249"
https://twitter.com/BBKINGOFKPOP20/status/1269451181106946048,833,5,485
https://twitter.com/BBNaija/status/1296071178352824326,268,75,"4,224"
https://twitter.com/BBOOMM2113/status/1317335072530329602,2,0,0
https://twitter.com/BBQChallenging/status/1307356686902935552,91,2,47
https://twitter.com/BBQChallenging/status/1317087648192684037,67,3,17
https://twitter.com/BBQChallenging/status/1317427000739459077,"1,081",17,344
https://twitter.com/BB_20597/status/1317438969051709440,424,4,162
https://twitter.com/BB_mymood/status/1284511983035805697,"3,305",11,717
https://twitter.com/BBablink/status/1284513335803645953,3,0,0
https://twitter.com/BBabobe/status/1317099574859759618,606,3,316
https://twitter.com/BBall90846411/status/1284616192150261760,19,2,7
https://twitter.com/BBall90846411/status/1317339362040844289,2,1,0
https://twitter.com/BBall90846411/status/1317339614634409984,2,1,0
https://twitter.com/BBall90846411/status/1317350330640728064,2,1,1
https://twitter.com/BBall90846411/status/1317371544494993409,"2,545",40,596
https://twitter.com/BBeaulu/status/1331514048433647617,8,0,5
https://twitter.com/BBeezzee/status/1331505555714703360,755,5,479
https://twitter.com/BBenny2537/status/1317381218632019968,21,0,6
https://twitter.com/BBiBBi_bunnyjk/status/1284442074692022272,"6,215",6,"1,138"
https://twitter.com/BBkannaja/status/1317422321116704770,31,0,10
https://twitter.com/BBnannanny1/status/1284689385284202496,208,6,55
https://twitter.com/BBnannanny1/status/1307431252979453952,19,0,0
https://twitter.com/BBoonjun/status/1316999285318168578,"2,005",33,78
https://twitter.com/BBumble_BB/status/1317322126441893889,420,13,100
https://twitter.com/BCP_T/status/1284465000191373312,2,0,0
https://twitter.com/BE1_ZI/status/1307487503318876160,72,3,31
https://twitter.com/BEAM_0111/status/1317386882993451010,15,0,6
https://twitter.com/BEAM_JPB/status/1317094160491442176,4,0,0
https://twitter.com/BEANTAMIN_TH/status/1317381080547172353,8,0,3
https://twitter.com/BEANTAMIN_TH/status/1317442279938781189,43,0,0
https://twitter.com/BEARBEOMGYU_TH/status/1269897825870962699,12.7K,28,"1,495"
https://twitter.com/BEARBEOMGYU_TH/status/1317079413960380422,996,20,139
https://twitter.com/BEARBEOMGYU_TH/status/1317415652068532224,112,0,19
https://twitter.com/BECHRE/status/1317113971309125633,"3,870",52,"1,025"
https://twitter.com/BEFOREWESHINE/status/1307388732710899712,617,5,78
https://twitter.com/BEFOREWESHINE/status/1317048724296617987,66,4,11
https://twitter.com/BEFOREWESHINE/status/1317069367620767744,126,0,10
https://twitter.com/BEFOREWESHINE/status/1317372092870840321,"6,046",22,"1,138"
https://twitter.com/BEFOREWESHINE/status/1317439110458396675,193,2,32
https://twitter.com/BEFOREWESHINE/status/1331455544326979584,"1,957",27,367
https://twitter.com/BEFOREWESHINE/status/1331622724003799041,"2,927",25,653
https://twitter.com/BEFOREWESHINE/status/1331624452291870721,15.1K,246,"4,043"
https://twitter.com/BEFOREWESHINE/status/1331628826460254209,62.4K,392,13.4K
https://twitter.com/BEFOREWESHINE/status/1331637206352502785,18,0,2
https://twitter.com/BELINDA_1216/status/1317308106246823937,52,1,15
https://twitter.com/BELINDA_1216/status/1317308163389976576,30,1,9
https://twitter.com/BELINDA_1216/status/1317308573920100353,14,1,3
https://twitter.com/BELLA_SWISZ/status/1284481562021519365,1,1,0
https://twitter.com/BELONGTOCM/status/1317077848016891913,63.2K,317,"4,315"
https://twitter.com/BEMINE107/status/1317049800169172994,"6,344",15,"1,231"
https://twitter.com/BEM_MRT/status/1317019323823616000,"1,425",67,114
https://twitter.com/BEM_MRT/status/1317238897995358209,20,40,24
https://twitter.com/BEM_MRT/status/1317601286871810053,166,101,124
https://twitter.com/BENJAMINT1N/status/1317072715728052229,16,2,2
https://twitter.com/BENZJICYJ/status/1231032753887408135,"9,409",47,"3,359"
https://twitter.com/BENZJICYJ/status/1317073724990844929,12,0,4
https://twitter.com/BENZJICYJ/status/1331626932882927622,"8,491",117,"1,881"
https://twitter.com/BENZJICYJ/status/1331631137957920771,104,2,36
https://twitter.com/BENZJICYJ/status/1331634437436567554,68,3,28
https://twitter.com/BENZ_PPAT/status/1317293083587878912,10,0,3
https://twitter.com/BENZ_PPAT/status/1317297976297992192,4,0,2
https://twitter.com/BENZ_sg59/status/1284747697702887424,3,0,2
https://twitter.com/BESTPARTNER06/status/1284513078193688583,18,0,8
https://twitter.com/BEWITHJAKE_TH/status/1284661515178541056,"1,074",7,244
https://twitter.com/BEWITHJAKE_TH/status/1316619693654827008,374,3,53
https://twitter.com/BEWITHJAKE_TH/status/1317032711651958784,"1,471",13,248
https://twitter.com/BEWITHJAKE_TH/status/1317034258439892995,572,7,150
https://twitter.com/BEWITHJAKE_TH/status/1317045445915336704,267,3,38
https://twitter.com/BEWITHJAKE_TH/status/1317073425936994304,410,3,48
https://twitter.com/BEWITHJAKE_TH/status/1317085370866020354,843,2,117
https://twitter.com/BEWITHJAKE_TH/status/1317093219738341382,253,2,26
https://twitter.com/BEWITHJAKE_TH/status/1317098744538517504,293,2,42
https://twitter.com/BEWITHJAKE_TH/status/1317376128164638720,44,3,8
https://twitter.com/BEWITHJAKE_TH/status/1317401659081781248,214,2,44
https://twitter.com/BEWITHJAKE_TH/status/1317405779868045312,154,0,34
https://twitter.com/BEWITHJAKE_TH/status/1317421283261337600,99,0,18
https://twitter.com/BEYONDTHECROWN3/status/1331315467550527488,2,0,0
https://twitter.com/BEt0719/status/1317089624745914370,665,8,182
https://twitter.com/BEt0719/status/1317112320166748162,96,3,26
https://twitter.com/BEt0719/status/1317397472310800385,"1,426",43,699
https://twitter.com/BFarmyth/status/1317102032155602944,2,0,0
https://twitter.com/BFood1717/status/1231074786656145410,"1,807",17,"1,070"
https://twitter.com/BGRKIVXI/status/1331530907379933184,10,0,4
https://twitter.com/BGgourmet/status/1316570220450832389,534,2,68
https://twitter.com/BGgourmet/status/1317316989140922369,275,2,115
https://twitter.com/BGlMKYWF/status/1317080123179331585,20,2,6
https://twitter.com/BGlMKYWF/status/1317085779445776385,11,3,5
https://twitter.com/BGlMKYWF/status/1317277862559318016,7,0,6
https://twitter.com/BGlMKYWF/status/1317425105471819776,20,0,2
https://twitter.com/BGlMKYWF/status/1317435169297506304,16,0,3
https://twitter.com/BHMeaw/status/1317399213135650817,576,6,59
https://twitter.com/BHN_Always/status/1284816968130768901,2,0,0
https://twitter.com/BHt7BZRxSFAbmNg/status/1317442149433057281,2,0,2
https://twitter.com/BILLYMILOS1/status/1284547683969990657,21,11,19
https://twitter.com/BILLbilly01/status/1317077017817313280,484,3,93
https://twitter.com/BILLbilly01/status/1317086106060349440,20K,48,"5,176"
https://twitter.com/BJNYz/status/1317128356538712069,"9,985",50,"1,893"
https://twitter.com/BJSHOP92/status/1284680599102357504,"3,041",12,803
https://twitter.com/BJ_AROHA/status/1284749002525667329,0,2,2
https://twitter.com/BJncB2/status/1317093464069189632,0,1,0
https://twitter.com/BKBP08/status/1317432224086568960,6,0,2
https://twitter.com/BKKRickLee/status/1317140677956784129,432,16,155
https://twitter.com/BKKTrains/status/1269086559854137345,818,28,111
https://twitter.com/BKKTrains/status/1295969571724079109,90,10,77
https://twitter.com/BKKTrains/status/1317052194235981826,8,0,2
https://twitter.com/BKKTrains/status/1317062030889684992,78,7,15
https://twitter.com/BKKTrains/status/1317067493937065989,60,0,11
https://twitter.com/BKKTrains/status/1317096112159817728,374,8,74
https://twitter.com/BKKTrains/status/1317343789917245440,31.8K,76,"4,283"
https://twitter.com/BKK_BEST/status/1317050503617011713,4,2,0
https://twitter.com/BKK_BEST/status/1317351886144634883,5,0,9
https://twitter.com/BKK_POST/status/1317351357884502016,7,0,6
https://twitter.com/BKPP79/status/1284784297296064512,2,0,0
https://twitter.com/BKPPTrendfam/status/1284783433453953024,3,3,0
https://twitter.com/BKPP_INTL/status/1284532660795105281,180,4,66
https://twitter.com/BLACKLIZZ_/status/1317451699133427712,"9,586",48,"2,662"
https://twitter.com/BLACK_KARMA_PFS/status/1269606666091163649,"3,271",5,767
https://twitter.com/BLANCandECLARE/status/1307372506488078337,16.5K,61,"1,343"
https://twitter.com/BLANCandECLARE/status/1307372506488078337?s=19,16.5K,61,"1,343"
https://twitter.com/BLANCandECLARE/status/1317049097686294536,57,4,7
https://twitter.com/BLANCandECLARE/status/1331525212135845888,339,3,142
https://twitter.com/BLIIIN23/status/1317126047532347393,5,2,0
https://twitter.com/BLINKINSEO/status/1284556246918430720,164,3,43
https://twitter.com/BLINKINSEO/status/1284567628359454720,335,13,84
https://twitter.com/BLZB001/status/1317338389545250821,4,0,2
https://twitter.com/BL_mexico_/status/1317239897569316864,53,4,131
https://twitter.com/BL_mexico_/status/1317323969020780544,31,3,66
https://twitter.com/BL_mexico_/status/1317598345578283008,137,5,255
https://twitter.com/BLl0verr/status/1317213791952736256,8,0,6
https://twitter.com/BLnwwww/status/1317101492323504129,9,0,2
https://twitter.com/BLnwwww/status/1317399469265096706,3,0,2
https://twitter.com/BLnwwww/status/1317400963305689089,13,3,4
https://twitter.com/BLnwwww/status/1317403150010077184,6,0,3
https://twitter.com/BLnwwww/status/1317404385471729666,23,0,5
https://twitter.com/BLvTSTTzlqFwX3V/status/1317135240872120321,0,1,1
https://twitter.com/BLvTSTTzlqFwX3V/status/1317467288413511680,55,2,8
https://twitter.com/BMBaMark9397/status/1307233035931103233,10,0,4
https://twitter.com/BMKT95/status/1284752789634076674,"1,058",5,646
https://twitter.com/BMini0905/status/1317444402332139520,6,0,2
https://twitter.com/BMixxiw/status/1317094787166597121,71,3,28
https://twitter.com/BMixxiw/status/1317379120506961920,127,5,42
https://twitter.com/BMsorada/status/1317088726409830405,2,0,2
https://twitter.com/BN0622_jjp/status/1317319072673980416,"5,133",34,"1,201"
https://twitter.com/BN0622_jjp/status/1317325943531139072,"6,308",73,"1,650"
https://twitter.com/BN62294/status/1317320312887767040,578,7,155
https://twitter.com/BN97JK/status/1268955563649466368,7,1,3
https://twitter.com/BN97JK/status/1317467770309636096,"3,730",35,738
https://twitter.com/BNSTK14/status/1317075942536142849,"1,644",29,201
https://twitter.com/BNaruethai/status/1317434695391477760,6,0,2
https://twitter.com/BNbreakingnews/status/1230786018418147328,1,1,3
https://twitter.com/BNumjoonie/status/1284666429938122752,5,0,0
https://twitter.com/BO40028152/status/1317110820891889664,20.7K,66,"2,754"
https://twitter.com/BO40028152/status/1317137048575172608,368,4,98
https://twitter.com/BOHHOT/status/1317293278220275713,"8,249",7,"5,356"
https://twitter.com/BOHHOT/status/1317354470188015618,802,14,141
https://twitter.com/BOHHOT/status/1317411882844614657,"3,062",24,514
https://twitter.com/BON555TA/status/1284752501967708161,2,0,0
https://twitter.com/BONOBONOYA_7/status/1317097153353838595,6,0,0
https://twitter.com/BORAHAEvvv/status/1331469637498798080,9,0,7
https://twitter.com/BPBackupTeam1/status/1317089617921724422,128,0,98
https://twitter.com/BPBackupTeam1/status/1317095869498286080,50,0,41
https://twitter.com/BPBackupTeam1/status/1317106938769854467,704,7,296
https://twitter.com/BP_0804jsjnrsls/status/1317256929035513856,0,1,0
https://twitter.com/BP_PIPO/status/1284767011680120833,0,2,0
https://twitter.com/BP_PIPO/status/1317094635651518466,35,0,2
https://twitter.com/BP_RV_SNSD/status/1317425239664459779,"6,330",160,"1,993"
https://twitter.com/BP__A/status/1307402157209993216,"3,316",84,529
https://twitter.com/BP__A/status/1307405943441743873,12.6K,204,"1,657"
https://twitter.com/BP__A/status/1317035779554570245,36,0,8
https://twitter.com/BP__A/status/1317424319077650434,42,0,14
https://twitter.com/BP__A/status/1331637845715349513,636,20,120
https://twitter.com/BPillKPin/status/1317402299254239233,4,0,0
https://twitter.com/BPoppynotwo/status/1284505447987179520,2,2,0
https://twitter.com/BPoppynotwo/status/1317470569017663488,1,1,5
https://twitter.com/BPx06/status/1316702616869502979,29,0,9
https://twitter.com/BREAKFAST_36/status/1284764269674770433,2,3,3
https://twitter.com/BRITGTAREE/status/1317182729507622915,336,2,124
https://twitter.com/BROminemine/status/1317086580276744194,"4,842",42,529
https://twitter.com/BRXD50591812/status/1317087392264716289?s=19,"4,541",41,679
https://twitter.com/BRare31/status/1307443943689261057,28,2,0
https://twitter.com/BSRD5MTBB7/status/1317428505513054209,"1,465",13,692
https://twitter.com/BSpnk217/status/1296101937402662917,11,1,6
https://twitter.com/BT0248/status/1284684378006667264,202,4,54
https://twitter.com/BTCTss/status/1317103197748482049,1,1,1
https://twitter.com/BTNCT2/status/1284495862723252225,1,1,2
https://twitter.com/BTOBMelody95/status/1317124479701536768,32,2,5
https://twitter.com/BTOBMelody95/status/1317128473840734208,55,0,13
https://twitter.com/BTS65101579/status/1317062582952484864,22,0,5
https://twitter.com/BTSAReMYreason/status/1317125919102791680,21,2,6
https://twitter.com/BTSBevilkV/status/1317108946264592385,877,39,938
https://twitter.com/BTSBreakingNews/status/1317317333052919810,957,4,152
https://twitter.com/BTSBreakingNews/status/1317341866828857344,"2,580",6,468
https://twitter.com/BTSBreakingNews/status/1317729584872255488,"2,614",35,566
https://twitter.com/BTSGYGMIN_/status/1317085551011401736?s=19,575,5,120
https://twitter.com/BTSINMYMIND7/status/1317093742063411202,7,0,3
https://twitter.com/BTSINMYMIND7/status/1317097116506882051,"6,670",47,"1,274"
https://twitter.com/BTSINMYMIND7/status/1317112104751484934,10.7K,209,"2,099"
https://twitter.com/BTSINMYMIND7/status/1317401049511071744,182,2,43
https://twitter.com/BTSKVMNJ/status/1307433773047320578,9,4,2
https://twitter.com/BTSVPortugal/status/1317221283537575943,33,5,61
https://twitter.com/BTSXXZZ/status/1284649894678913024,3,0,0
https://twitter.com/BTS_PKV/status/1317101946788929538,18,0,6
https://twitter.com/BTS_SkyTrain/status/1316962654020390912,126,132,66
https://twitter.com/BTS_Thailand/status/1268752473092546560,"5,357",38,"1,579"
https://twitter.com/BTS_Thailand/status/1268923398077345793,17.1K,81,"4,662"
https://twitter.com/BTS_Thailand/status/1268927747939696640,"3,333",45,"1,584"
https://twitter.com/BTS_Thailand/status/1284510556578123776,18K,107,"6,210"
https://twitter.com/BTS_Thailand/status/1317086243990089728,11.7K,69,"2,371"
https://twitter.com/BTS_Thailand/status/1317089670564511745,12.6K,46,"2,803"
https://twitter.com/BTS_Thailand/status/1317089670564511745?s=19,12.6K,46,"2,803"
https://twitter.com/BTS_Thailand/status/1317100382456143873,"5,693",17,"1,361"
https://twitter.com/BTS_Thailand/status/1317100976310923267,21.4K,249,"3,207"
https://twitter.com/BTS_Thailand/status/1317133044105400320,21.9K,117,"5,030"
https://twitter.com/BTS_Thailand/status/1317145298905354242,15.9K,100,"6,853"
https://twitter.com/BTS_Thailand/status/1317287601888391201,27.4K,122,"6,575"
https://twitter.com/BTS_Thailand/status/1317323020680130562,"5,841",30,"1,244"
https://twitter.com/BTS_Thailand/status/1317331106107019264,"9,966",16,"2,863"
https://twitter.com/BTS_Thailand/status/1317333030218862592,18.6K,51,"5,777"
https://twitter.com/BTS_Thailand/status/1317333031871410176,"3,025",5,778
https://twitter.com/BTS_Thailand/status/1317385267943108608,22.6K,132,"2,994"
https://twitter.com/BTS_Thailand/status/1317447127035858946,"3,965",5,"1,455"
https://twitter.com/BTS_Thailand/status/1317447534315401219,353,1,161
https://twitter.com/BTS_is_Train/status/1307452826667294720,9,0,0
https://twitter.com/BTS_lightstick/status/1269550050847232001,19,1,2
https://twitter.com/BTS_twt/status/633926882631659520,33.9K,849,37K
https://twitter.com/BTSland613/status/1317401503565373440,"1,047",4,279
https://twitter.com/BTSland613/status/1317410249230438400,75,3,27
https://twitter.com/BTSxGameTH/status/1284534588300316673,525,4,140
https://twitter.com/BTSxGameTH/status/1317064594167197696,81,2,12
https://twitter.com/BTSxGameTH/status/1317077526225641472,214,3,46
https://twitter.com/BTSxGameTH/status/1317078538936217601,21,2,3
https://twitter.com/BTSxGameTH/status/1317085149352267777,"1,052",10,204
https://twitter.com/BTUDZAAA/status/1230485718499090432,3,2,5
https://twitter.com/BTiwty/status/1307386183152889856,"6,317",9,718
https://twitter.com/BUBBLETEAHOLIC/status/1317095389871316995,711,0,91
https://twitter.com/BUBBLETEAHOLIC/status/1317096763510071299,"1,409",5,146
https://twitter.com/BUBBLETEAHOLIC/status/1317105720198717440,"2,475",35,472
